title; text; author
The Luck Of The Irish (Live); If you had the luck of the Irish||You'd be sorry and wish you were dead||You should have the luck of the Irish||And you'd wish you was English instead!||A thousand years of torture and hunger||Drove the people away from their land||A land full of beauty and wonder||Was raped by the British brigands! Goddamn! Goddamn!||If you could keep voices like flowers||There'd be shamrock all over the world||If you could drink dreams like Irish streams||Then the world would be high as the mountain of morn||In the 'Pool they told us the story||How the English divided the land||Of the pain, the death and the glory||And the poets of auld Eireland||If we could make chains with the morning dew||The world would be like Galway Bay||Let's walk over rainbows like leprechauns||The world would be one big Blarney stone||Why the hell are the English there anyway?||As they kill with God on their side||Blame it all on the kids the IRA||As the bastards commit genocide! Aye! Aye! Genocide!||If you had the luck of the Irish||You'd be sorry and wish you was dead||You should have the luck of the Irish||And you'd wish you was English instead!||Yes you'd wish you was English instead!||; 1
John Sinclair (Live); It ain't fair, John Sinclair||In the stir of breathing air||Won't you care for John Sinclair?||In the stair of breathing air.||Let him be, set him free||Let him be like you and me.||They give him ten for two||What else can the judges do?||Gotta, gotta.....gotta, set him free.||If he had been a soldier man||Shooting gooks in Vietnam||If he was the CIA||Selling dope and making hay||He'd be free, they'd let him be||Breatthing air, like you and me||They gave me ten for two||What more can the judges do?||Gotta, gotta....gottta set him freee.||Was he jailed for what he done?||Representing everyone||Free john now, if we can||From the clutches oof the man||Let him free, lift the lid||Bring him to his wife and kids.||They gave me ten for two||What more can the bastards do?||Gotta, gotta...gotta set him free...||; 1
Mind Games; We're playing those mind games together||Pushing the barriers planting seeds||Playing the mind guerrilla||Chanting the Mantra peace on earth||We all been playing those mind games forever||Some kinda druid dudes lifting the veil||Doing the mind guerrilla||Some call it magic the search for the grail||Love is the answer and you know that for sure||Love is a flower you got to let it grow||So keep on playing those mind games together||Faith in the future out of the now||You just can't beat on those mind guerrillas||Absolute elsewhere in the stones of your mind||Yeah we're playing those mind games together||Projecting our images in space and in time||Yes is the answer and you know that for sure||Yes is surrender you got to let it go||So keep on playing those mind games together||Doing the ritual dance in the sun||Millions of mind guerrillas||Putting their soul power to the karmic wheel||Keep on playing those mind games together||Raising the spirit of peace and love||(I want you to make love, not war||I know you've heard it before)||; 1
One Day (At A Time); You are my weakness, you are my strength||Nothing I have in the world makes better sense||Cause I'm the fish and you're the sea||When we're together or when we're apart||There's never a space in between the beat of our hearts||Cause I'm the apple and you're the tree||One day at a time is all we do||One day at a time is good for you||You are my woman, I am your man||Nothing else matters at all, now I understand||That I'm the door and you're the key||And every morning I wake in your smile||Feeling your breath on my face and the love in your eyes||Cause you're the honey and I'm the bee||One day at a time is all we do||One day at a time is good for us two (you too)||; 1
I Know (I Know); The years have passed so quickly||One thing I've understood||I am only learning||To tell the trees from wood||I know what's coming down||And I know where it's coming from||And I know and I'm sorry (yes I am)||But I never could speak my mind||And I know just how you feel||And I know now what I have done||And I know and I'm guilty||But I never could speak my mind||I know what I was missing||But now my eyes can see||I put myself in your place||As you did for me||Today I love you more than yesterday||Right now I love you more right now||Now I know what's coming down||I can feel where it's coming from||And I know it's getting better all the time||As we share in each other's minds||; 1
Real Love; All my little plans and schemes||Lost like some forgotten dream||Seems like all I really was doing||Was waiting for you||Just like little girls and boys||Playing with their little toys||Seems like all they really were doing||Was waiting for you||Don't need to be alone||No need to be alone||It's real love||It's real, yes it's real love||It's real||From this moment on I know||Exactly where my life will go||Seems that all I really was doing||Was waiting for love||Don't need to be afraid||No need to be afraid||It's real love||It's real, yes it's real love||It's real||Thought I'd been in love before,||But in my heart I wanted more||Seems like all I really was doing||Was waiting for you||Don't need to be alone||No need to be alone||It's real love||Yes it's real, yes it's real love||It's real, yes it's real love...||; 1
You Are Here; From Liverpool to Tokyo||What a way to go||From distant lands one woman one man||Let the four winds blow||Three thousand miles over the ocean||Three thousand light years from the land of the rising sun||Love has opened my eyes||Love has blown right through||Wherever you are, you are here||Three thousand miles over the ocean||Three thousand light years from the land of surprising sun||East is east and west is west||The twain shall meet||East is west and west is east||Let it be complete||Three thousand miles over the ocean||Three thousand light years from the land of the morning star||; 1
God; God is a Concept by which||we measure our pain||I'll say it again||God is a Concept by which||we measure our pain||I don't believe in magic||I don't believe in I-ching||I don't believe in Bible||I don't believe in Tarot||I don't believe in Hitler||I don't believe in Jesus||I don't believe in Kennedy||I don't believe in Buddha||I don't believe in Mantra||I don't believe in Gita||I don't believe in Yoga||I don't believe in Kings||I don't believe in Elvis||I don't believe in Zimmerman||I don't believe in Beatles||I just believe in me...and that reality||The dream is over||What can I say?||the Dream is Over||Yesterday||I was the Dreamweaver||But now I'm reborn||I was the Walrus||But now I'm John||and so dear friends||you'll just have to carry on||The Dream is over||; 1
I Found Out; I told you before, stay away from my door||Don't give me that brother, brother, brother, brother||The freaks on the phone, won't leave me alone||So don't give me that brother, brother, brother, brother No! ||I, I found out!||I, I found out! ||Now that I showed you what I been through||Don't take nobody's word what you can do||There ain't no Jesus gonna come from the sky ||Now that I found out I know I can cry ||I, I found out!||I, I found out! ||Some of you sitting there with your cock in your hand||Don't get you nowhere don't make you a man||I heard something 'bout my Ma and my Pa||They didn't want me so they made me a star ||I, I found out!||I, I found out! ||Old Hare Krishna got nothing on you||Just keep you crazy with nothing to do||Keep you occupied with pie in the sky||There ain't no guru who can see through your eyes ||I, I found out!||I, I found out! ||I seen through junkies, I been through it all||I seen religion from Jesus to Paul||Don't let them fool you with dope and cocaine ||No one can harm you, feel your own pain ||I, I found out!||I, I found this out!||I, I found out! ||; 1
Hold On; Hold on John , John Hold on||It's gonna be alright||You gonna win the fight||Hold on Yoko , Yoko hold on||It's gonna be alright||You gonna make the flight||When you'r by yourself||And there's no-one else||You just tell yourself||To hold on||Hold on world , world hold on||It's gonna be alright||You gonna see the light||When you're one||really one||You get things done||like they've never been done||So hold on||; 1
